Appearance	Cussing	Hatred	NOT	Racial	Sexual	Violence	Text	WordCount	WordCountGroup
0	0	0	1	0	0	0	🕊 إلى صناع السعادة فلتخبروا الفرح بأنا هنا وما زلنا بانتظاره وسننتظره مع كل إطلالة فجر وإشراقة شمس عسى أن	20	Very Long
0	0	0	1	0	0	0	من جهة اخرى تلقت الوكالة التونسية للتعاون الفني عرض انتداب خلال السداسية الأولى تم تلبية العديد منها وسيتم العمل على الاستجابة لبقية العروض خلال الفترة المقبلة من هذه السنة	29	Very Long
0	0	0	1	0	0	0	ويضم المعرض الصور التي لم تظهر في الانترنات والصحافة بما تشمله من تباينات وجمالية تلخص روعة المشهد في الشارع التونسي يومها	21	Very Long
0	0	0	1	0	0	0	كما تساءل عن هكتارا التي باعتها أملاك الدولة لفائدة وكالة النهوض بالصناعة من أجل بيعها واستغلالها في شكل مشاريع صناعية	20	Very Long
0	0	0	1	0	0	0	وقال المصدر ان قطر انسحبت من مبادرة دول مجلس التعاون بسبب المماطلة في التوقيع على الاتفاق المقترح واستمرار حالة التصعيد	20	Very Long
0	0	0	1	0	0	0	واعتبر كليغ الانتفاضات التي تهز الحديقة الخلفية لاوروبا الاحداث الجيوسياسية الاكثر اهمية في العقد الحالي	15	Long
0	0	0	1	0	0	0	حتى لا نهجر القرآن الكريم نغرد بصفحة واحدة يوميا من الآيه ﴿﴾ إلى الآيه ﴿﴾ أقرأها وساهم بنشرها وأح	19	Long
0	0	0	1	0	0	0	مخداش لينا بزاف أ الدراري  إلى قسمناها على مليون نسمة يالاه جا	12	Medium
0	0	0	1	0	0	0	وعلى صعيدي المدونة والمنهج اعتمدت المؤلفة كتب الأحاديث التسعة التي تحظى بالإجماع والوثوق	13	Medium
0	0	0	1	0	0	0	وهذا يقودنا إلى الحقيقة الرابعة وهي ان المراقبين بإجماعهم على أن التجاوزات موجودة و بسيطة و خطيرة و كثيرة وأفضت إلى انتخابات ديمقراطية ونزيهة مفارقة قابلة للنقاش ونخشى أن يفتح الباب واسعا أمام اعادة انتاج الدكتاتورية	36	Very Long
0	0	0	1	0	0	0	إن جميع المحيطين بالنادي الافريقي من مسؤولين ومحبين و إعلاميين كلهم مسؤولون عما يحدث الآن داخل القلعة الحمراء وكلهم شاركوا فيه بنصيب	22	Very Long
0	0	0	1	0	0	0	يقول السيد عبد الستار بن موسى أن مسألة التعويض لسجناء الرأي تعتبر حق ضمن العدالة الانتقالية أي جبر الأضرار بإشراف هيئة مستقلة مشرفة على العدالة الانتقالية بالرغم من أن الدستور نص عليها لكنها لم تر النور بعد	37	Very Long
0	0	0	1	0	0	0	في حمارة ترش عطر ع الاثاث وتنظف الغبار 🤦 ‍♀️ 🤦 ‍♀️	12	Medium
0	0	0	1	0	0	0	كما أكد من جانب آخر أن وكالة النهوض بالاستثمار الخارجي لم تصلها الى الآن معلومات تفيد بإغلاق مؤسسات أو وحدات انتاج منذ بداية سنة الى الآن وهو ما اعتبره مختار الشويري مؤشرا إيجابيا ومبشرا	34	Very Long
0	0	0	1	0	0	0	ثم أطلق المهاجمون النار بشكل عشوائي فقتلوا بعض العسكريين ثم توجهوا الى قلب القاعدة	14	Medium
0	0	0	1	0	0	0	لكن من وجهة نظر الغرب فان الاهداف تبدو أوضح مما كانت عليه في العراق عام	15	Long
0	0	0	1	0	0	0	الصور القديمة والمزيكا اللي كنتوا بتبعتوها لبعض والاسكرينات وقفشات الافلام والهزار كل الحاجات دي بتتحول بعد الفراق	17	Long
0	0	0	1	0	0	0	وماهي غريبه تطعن القلب وتصد فاتح سبيل الجرح تعال اجرح قلبي هوى من جفاكم لعبة الصد لما تعلم من الجفا كيف يجرح	22	Very Long
0	0	0	1	0	0	0	وأكد أن التصدير العشوائي شمل كل المواد تقريبا بما في ذلك المواد المدعومة كالكسكسي والمقرونة وهو ما من شأنه أن يضر بميزانية الدولة	23	Very Long
0	0	0	1	0	0	0	﴿ وذكر فإن الذكرى تنفع المؤمنين ﴾ سبحان الله	9	Short
0	0	0	1	0	0	0	كلما اسود مشهد الساحة اليمنيةوبث في النفوس الحزن والأسى تذكر أن تلك الأرض المباركة سيخرج منها جيش عدن أبين الذي وصف	21	Very Long
0	0	0	1	0	0	0	بعد التكوين انطلقت رحلتي مع الكاميرا فاشتغلت في عديد الانتاجات التلفزية وتحولت بعد ذلك الى مجال الفن السابع بفضل مدير التصوير احمد بن نيس وكان في ذلك الوقت من اتقن فنيي السينما	32	Very Long
0	0	0	1	0	0	0	وأضاف من أجل تطبيق هذا الاتفاق وجهنا رسالة دعوة إلى الوكالة الدولية للطاقة الذرية كي ترسل مفتشين إلى بلدنا	19	Long
0	0	0	1	0	0	0	وقال الجابي أن هذه المجموعة مهمة لأنها نادرة للغاية	9	Short
0	0	0	1	0	0	0	ويقول سيفن ريشتر مدير الاسواق الاجنبية في رنيسانس اسيت منجمنت انه اذا أضيف ذلك الى عدد سكان محدود يبلغ نحو مليون نسمة ومعايير تعليم تضاهي مستوياتها في اقتصادات ناشئة مثل ماليزيا والمكسيك تكون ليبيا في وضع يؤهلها للانتعاش	38	Very Long
0	0	0	1	0	0	0	وقال قائد سابق في القوات الخاصة البريطانية إن الإسرائيليين فعلوها من قبل وهم قادرون تماما على تكرارها	17	Long
0	0	0	1	0	0	0	لقد احدثت هذه الجريمة النكراء شرخا كبيرا لدى كافة المسلمين وفجرت ثورة عارمة في ارجاء العالم الاسلامي وكان من تداعيات هذه الثورة وهذا الغضب عقد اول مؤتــمر اســلامي في مدينة الرباط بالمغرب	32	Very Long
0	0	0	1	0	0	0	بول بوجبا آمل أن تستمر قدرات نجولو كانتي وألا يستطيع أحد التفوق عليه على أرضية الملعب إنه لمن دواعي سروري اللعب	21	Very Long
0	0	0	1	0	0	0	القوات العمومية تطوق ساحة غشت  لمنع الوقفة الرافضة لـ تطبيع العلاقات بين المغرب وإسرائيل	14	Medium
0	0	0	1	0	0	0	أنا مؤمنة إن كل المجرمين البشعيين علي سطح الكرة الأرضة بيبقي ليهم حسنة أهي حسنة ترامب الوحيدة بالنسبالي أنه كان	20	Very Long
0	0	0	1	0	0	0	أنت قائد  وأنت قدوة  وأنت قمة  وأنت همة  وأنت هامة  وأنت قامة 🤍 ❤ ️ كل عام و	18	Long
0	0	0	1	0	0	0	في هذه الحال يصبح المسرح شعبيا أما لما تكرس الرداءة وتشجع على توزيعها وترويجها في كافة أنحاء الجمهورية بدعوى الترفيه و التفرهيد فهذا جرم في حق المسرح وفي حق الذوق العام	31	Very Long
0	0	0	1	0	0	0	لا ضرر اذا ما اجبروا صغار الايغور على الانحناء ل أعرج الصين فإن الغلبة وان طال الزمان او قصر لهم	20	Very Long
0	0	0	1	0	0	0	كما استقبل سوق الجملة يوم الجمعة الفارط حوالي طنا من الدقلة في حين كان معدل التزويد يقدر بـ طن في اليوم	21	Very Long
0	0	0	1	0	0	0	طبعا لا يفوتنا ان نشير الى غياب الفنان زياد غرسة وعن سر عدم برمجة سهرة تحييها فرقة الرشيدية المرآة العاكسة لاصالتنا وتراثنا الفني والتي لها جمهورها دون شك وللحديث بقية	30	Very Long
0	0	0	1	0	0	0	وصل امس الاول الى صفاقس المدرب الالماني ستوماف رينهارد حيث كانت له محادثات أولية مع المساعد الاول لرئيس النادي عماد المسدي أفرزت حصول اتفاق حول عديد النقاط	27	Very Long
0	0	0	1	0	0	0	لا تمش مائلا وتطلب أن يستقيم ظلك؟ فمتى يستقيم الظل والعود أعوج	12	Medium
0	0	0	1	0	0	0	وكان المجلس الوطني التأسيسي صادق في جوان الجاري على مشروعي قانونين يتعلق الاول بالترخيص في الزيادة في حصة تونس لدى صندوق النقد الدولي والثاني بتعديل اتفاقية تاسيس هذا الصندوق	29	Very Long
0	0	0	1	0	0	0	مما انجر عنه انخفاض مردودهم ما سبب الخسائر المادية الجسيمة واضطر معظهم للتخلي عن هذه المهنة تماما	17	Long
0	0	0	1	0	0	0	إحالة جابر المبارك وخالد الجراح إلى محكمة الوزراء وتحديد يوم الثلاثاء أبريل للنظر في الدعوى  على خلفية التحقيق	18	Long
0	0	0	1	0	0	0	لا يستقيم الحب إلا على ساقين ساق الإهتمام وساق الإحترام فإذا فقد أحدهما فهو حب أعرج	16	Long
0	0	0	1	0	0	0	فهذا فيما ارى يطمئن ويثبت ان مساحات الالتقاء اكبر بكثير من نقاط الاختلاف	13	Medium
0	0	0	1	0	0	0	وجوه معروفة من عالم الازياء على غرار مرام بن عزيزة ووجوه أخرى من عالم الراب على غرار الحمزاوي الذي كان مفاجأة حقيقية لهذا الموسم وأسماء أخرى	26	Very Long
0	0	0	1	0	0	0	ـ فتح بحث حول مختلف التجاوزات الادارية والمالية خاصة على مستوى التعيينات والخطط الوظيفية وتكليف لجنة تضم ممثلين عن النقابة المزمع احداثها في الغرض	24	Very Long
0	0	0	1	0	0	0	السيتكوم عوض او غيب نوعية اخرى من الاعمال الكوميدية التونسية كنا تابعناها خلال التسعينات وحتى قبلها وشارك فيها كل من حمادي الجزيري ولمين النهدي ونور الدين العوني ونور الدين بن عياد وصولا الى كوثر الباردي وجلال الدين السعدي وريم الزريبي وغيرهم	41	Very Long
0	0	0	1	0	0	0	ويكون قياس نجاح الحكومة في مدى التقدم في مهامها وقياس نجاح المجلس التأسيسي في نجاحه في مهمته التأسيسية	18	Long
0	0	0	1	0	0	0	و كأني أعاتب أصما و أطلب حديثا من أبكم	9	Short
0	0	0	1	0	0	0	غمرت المياه الان العديد من الطرق الرئيسية والمناطق ويمكن ان يزداد الامر سوءا	13	Medium
0	0	0	1	0	0	0	ايه والعوض من الله فمن عفا واصلح فاجره على الله	10	Medium
0	0	0	1	0	0	0	حقق النادي البنزرتي فوزه رقم على الملعب التونسي والثامن بنتيجة ـ وهو الفوز العاشر للبنزرتي كضيف على الملعب التونسي وقد عجز النادي البنزرتي على هزم الملعب التونسي منذ ـ إلا مرة واحدة كانت في العاصمة في ـ	37	Very Long
0	0	0	1	0	0	0	إلى الشخص المقصود دائما أعلم أننا لن نلتقي ابدا و أعلم أن الأرض ليست دائرية لذاك الحد الموصوف  أعلم أنك بعي	21	Very Long
0	0	0	1	0	0	0	وسنسعى الى فرض مراقبة لصيقة عليها بما يتيح لنا الحد من فعاليتها	12	Medium
0	0	0	1	0	0	0	الحقيقة الصادمة قادمة  كل ما يجري من دماء في و ماهو الا معارك لإجبار الجميع على التطبيع مع	18	Long
0	0	0	1	0	0	0	ومكن هذا القرار الولايات المتحدة وحلفاءها من احباط محاولة الاتحاد السوفياتي استخدام حق الفيتو لوقف الدعم للقوات التي تعمل بتفويض من الامم المتحدة في الحرب الكورية	26	Very Long
0	0	0	1	0	0	0	يامن أحب وأنت زينة ناظري لهواك أكتب خاطري وخواطري فسل الفؤاد إذا أردت حقيقة يخبرك أنك مستبيح	17	Long
0	0	0	1	0	0	0	وقال خلال زيارة قصيرة لاوسلو لمقابلة دبلوماسيين سويديين ستستخدم الولايات المتحدة الفيتو ضد أي تحرك في مجلس الامن في حالة حصولهم على الاصوات هناك وهو ما أعتبره خطأ	28	Very Long
0	0	0	1	0	0	0	وكان الزعيم التاريخي لنقابة التضامن البولونية ليش فاليسا زار الربيع الماضي تونس مقدما دعمه للشعب التونسي في ثورته على نظام زين العابدين من علي	24	Very Long
0	0	0	1	0	0	0	وتتأكد السطوة التي باتت تمتلكها وسائل الإعلام والاتصال اليوم من خلال نفاذها إلى مختلف شرائح المجتمع لتخترق حدود الجغرافيا ومن ثمة تخترق الحدود الثقافية بما في ذلك الممنوعات والتابوهات	29	Very Long
0	0	0	1	0	0	0	تعمل المندوبية الجهوية للتنمية الفلاحية بولاية بنزرت على متابعة سير موسم الحبوب عن كثب والتنسيق مع المهنيين من أجل تأمين جميع ممهدات نجاحه	23	Very Long
0	0	0	1	0	0	0	حملوا سترات ناسفة لكنهم لم يستطيعوا أن يفعلوا شيئا وقتلوا	10	Medium
0	0	0	1	0	0	0	طلب مساعدات مالية من خادم الحرمين الشريفين لتسديد الديون	9	Short
0	0	0	1	0	0	0	الجميع ملتزم بالكمامة هنا في حلبة لوسيل  كما نتمنى منكم الحفاظ على ارتداء الكمامة لحماية صحتك وصحة من حولك	19	Long
0	0	0	1	0	0	0	عندما يستنجد إعلام البوليساريو بإلاعلام العسكري	6	Short
0	0	0	1	0	0	0	وسجلت أهم الارتفاعات في أسعار أسهم حليب تونس بالمائة والمغازة العامة بالمائة وشركة الإيجار العربية لتونس بالمائة وبنك تونس العربي الدولي بالمائة والشركة العقارية وللمساهمات بالمائة	26	Very Long
0	0	0	1	0	0	0	ولذلك كانت للمقترحات العملية التي تقدم بها سيادته في العديد من التظاهرات الدولية الصدى الطيب والاثر الايجابي لدى قادة الدول الذين ما انفكوا يشيدون في كل مناسبة بالتزام تونس الدائم بقضايا السلم والتعاون والتنمية	34	Very Long
0	0	0	1	0	0	0	من تأمل وجد أن أشجع الناس بعد رسول الله عليه الصلاةوالسلام هو أبو بكر الصديق والدليل في يوم موت النبي ولم يثبت ويثب	23	Very Long
0	0	0	1	0	0	0	عن كيفية تأقلم هذا الحزب في المشهد السياسي الثوري وعن العديد من المواضيع الاخرى الراهنة تحدث الينا في الحوار التالي السيد احمد الاينوبلي أمين عام حزب الاتحاد الديمقراطي الوحدوي	29	Very Long
0	0	0	1	0	0	0	اليوم الثالث سيشهد عرضا لمقداد السهيلي صحبة أربع عناصر ببطحاء زروق الجرابة التي ستتم تهيئتها سينوغرافيا وضوئيا من قبل شركة خاصة في الإنارة الفنية والصوتيات على الساعة العاشرة والنصف ليلا	30	Very Long
0	0	0	1	0	0	0	من ناحية أخرى اتهم عمدة مدينة نيويورك مايكل بلومبرغ المتظاهرين ضمن حملة احتلوا وول ستريت بإلحاق الضرر بالاقتصاد والقضاء على وظائف في المدينة التي تعتبر المركز المالي للولايات المتحدة	29	Very Long
0	0	0	1	0	0	0	وفي ما يتعلق ببرنامج الحكومة للنهوض بالقطاع الفلاحي وما يتضمنه من توفير لاعتمادات مادية ولموارد بشرية أقرت حكومة حمادي الجبالي برنامجا لمعالجة ديون صغار الفلاحين بحلول سريعة وناجعة من أجل تطوير الفلاحة التونسية وانجاح الموسم الفلاحي الجديد	37	Very Long
0	0	0	1	0	0	0	ويؤكد الجدال على اهمية الصورة في حين يتراجع تأييد الشارع الامريكي للحرب في افغانستان	14	Medium
0	0	0	1	0	0	0	وبهذه المناسبة عقدت النقابة الوطنية للصحفيين التونسيين تقريرها السنوي حول واقع حرية الصحافة في تونس	15	Long
0	0	0	1	0	0	0	ليست هذه الفضيحة هي الأولى التي تهز الدائرة المحيطة بالرئيس وقد تكون مقدمة لما هو أسوأ حيث لم يعد المتابع يستغرب شيئا من محيط الرئيس	25	Very Long
0	0	0	1	0	0	0	وأكد البيان أن هذه الأطراف ستقوم بمتابعة الموقف واتخاذ ما يلزم مـن خطوات لحشد الدعم المطلوب للاعتراف بالدولة الفلسطينية وبعاصمتها القدس الشرقية ووفق حدود	24	Very Long
0	0	0	1	0	0	0	وقال باباندريو ان شركاء اليونان سيؤيدون سياساتها وانه يجب أن يوافق اجتماع مجموعة العشرين في كان على سياسات “ تؤكد أن الديمقراطية فوق رغبات السوق	25	Very Long
0	0	0	1	0	0	0	المرأة التي ينتظرها الله بشغف كبير حتى تقص له خبر ارهاب الحرس الثوري في العراق   المرأة التي ستحدث الله عن مروءة شم	22	Very Long
0	0	0	1	0	0	0	يمكن الوصول الى كوريفا إنطلاقا من تستور بعد حوالي خمسة أو ستة كيلومترات من الطريق المتجهة الى العروسة	18	Long
0	0	0	1	0	0	0	وزير الإعلام في حكومة الإنقاذ البيان المشترك يعطي رسالة تحدي من قبل أعداء الأمة ضد	15	Long
0	0	0	1	0	0	0	فعلى ضفاف المجتمعات وهامش الحياة تحترق بعض العقول والقرائح لتوقد مشعل الابداع وتؤسس لفنون شتى لكن على غير مثال	19	Long
0	0	0	1	0	0	0	قلت له عفوا دكتور هل اطلعت على التراث اللغوي والنقدي والمخزون المفاهيمي للفكر اللغوي عند العرب القدامى	17	Long
0	0	0	1	0	0	0	من جهة أخرى جدد البيت الابيض اول امس دعوته السلطات السورية الى انهاء حملة العنف بحق المدنيين والبدء بـ عملية انتقالية نحو الديموقراطية	23	Very Long
0	0	0	1	0	0	0	وأشار إلى انه حصل على الكثير من الدعوات من ليبيا	10	Medium
0	0	0	1	0	0	0	ومضت تقول ما كانت هذه الحيلة لتفلح لولا عدم تسجيل الاراضي	11	Medium
0	0	0	1	0	0	0	وأفادت تقارير بأن قوات الامن داخل تركيا اعتقلت الاف الاكراد للاشتباه في صلاتهم بحزب العمال في الاشهر القليلة الماضية	19	Long
0	0	0	1	0	0	0	وارتفعت نفقات الصليب الاحمر في الى مليار فرنك سويسري مليار دولار او مليون يورو	14	Medium
0	0	0	1	0	0	0	وعند انتهائها سيرى المواطنون كيف ان المنطقة البلدية ستشهد تحسينات كبيرة وان العمل البلدي سيحقق نقلة نوعية	17	Long
0	0	0	1	0	0	0	م ﴿ قم الليل إلا قليلا ﴾ السجود بين يدي الله راحه للنفوس تتخللها مغفره وإستجابة	16	Long
0	0	0	1	0	0	0	وندد بـ اعمال العنف التي ترتكبها قوات الامن السورية بحق السكان	11	Medium
0	0	0	1	0	0	0	قال صلى الله عليه وسلم   من قال ‘ سبحان الله العظيم وبحمده ’ غرست له نخلة في الجنة	18	Long
0	0	0	1	0	0	0	لهفة البدايات ليست حب الإنسان لا يحب في أسبوع أو شهر أو حتى س	14	Medium
0	0	0	1	0	0	0	وقد بلغت نسبة استعمال المياه المعالجة وفي ما يتعلق بتحلية المياه فينتظر ان تشهد السنوات القادمة انطلاق نشاط محطة التحلية بجربة وتسهر على تنفيذ هذا المشروع الشركة الوطنية لاستغلال وتوزيع المياه	31	Very Long
0	0	0	1	0	0	0	لو كل كلمه اليا جتنا طردناها بعنا الثمينه بسعر ما يخارجها	11	Medium
0	0	0	1	0	0	0	لمصلحة من يتم تعطيل مصالحه وزيادة همه	7	Short
0	0	0	1	0	0	0	عواصم وكالات أفادت وسائل الاعلام الروسية أمس الجمعة ان مجموعة دول بريكس التي تضم روسيا والصين والهند والبرازيل وجنوب افريقيا أبدت رفضها القاطع للتدخل الخارجي في الشؤون السورية ودعت الى الحوار الداخلي وفق ما أرسته المبادرة العربية	37	Very Long
0	0	0	1	0	0	0	السير اليكس فيرغسون بعد المباراة   غضبت على إيفرا لأنه لم يقفز مع كريستيانو ثم رأيت الإعادة وفكرت   ما الذي	19	Long
0	0	0	1	0	0	0	فاذا كان هذا الجهاز الاعلامي قد تغير فعليا في مستوى الهيكلة والتسيير فإن طرق التعامل مع الافراد والجماعات المنتجة آن لها ان تتغير هي ذاتها لتدخل سياسة الاشتراك في الرأي	30	Very Long
0	0	0	1	0	0	0	وقد سبق قبل ذلك أن صيغ التزام أخلاقي مكتوب وموثق أشرف عليه السيد عياض بن عاشور ينص على اختزال فترة إنجاز الدستور لمدة سنة	24	Very Long
0	0	0	1	0	0	0	وجدو العداد خربان منزلج وغيروه وقالو صرفية الشهر الماضي سوف تحسب بمقدار هذا الشهر وطلعت أريل كيف؟ أخبرنا في الم	20	Very Long
0	0	0	1	0	0	0	واوضح بيان للرئاسة الامريكية ان الزعيمين تحدثا عن الدعم الاقليمي لعملية المصالحة التي يقودها الافغان والقمة الثلاثية بين افغانستان وباكستان وايران التي انعقدت الاسبوع الماضى في اسلام اباد ومواضيع استراتيجية اخرى تهم البلدين	33	Very Long
0	0	0	1	0	0	0	مناحي زامل الشهراني يارب أرحم من حن القلب لصوته ورؤيته اللهم أجعل قبره روضة من رياض الجنة اللهم اغفر له وأروي روح	22	Very Long
0	0	0	1	0	0	0	قرار التأجيل طرح عديد الاشكاليات على مستوى التأمين والمنح والأجور	10	Medium
0	0	0	1	0	0	0	ومن المقرر اجراء الانتخابات الرئاسية الروسية هذا العام لذلك يرى البعض أن رئيس الوزراء فلاديمير بوتين حريص على الظهور بموقف من يواجه الغرب ويضع بصمته خارج حدود روسيا	28	Very Long
0	0	0	1	0	0	0	وقد تحدث عددا منهم عن مآل تجارتهم في غياب الحرفاء ونقص الاقبال	12	Medium
0	0	0	1	0	0	0	وتطالب السيدة عمارة في هذا الغرض المختصين بمراجعة مفهوم العمل واصلاح مجلة الشغل رغم ان المجلة المعمول بها حاليا توفر ضمانات للعامل على حساب صاحب العمل	26	Very Long
0	0	0	1	0	0	0	هنيئا للتلفزيون الجزائري ليكون اول وسيلة إعلام دولية تشهد المعارك الدائرة بين مقاتلي جيش التحرير الشعبي الصحراو	17	Long
0	0	0	1	0	0	0	أي تأثير على ديموقراطية العملية السياسية	6	Short
0	0	0	1	0	0	0	وتم تعزيز هذه النقاط القارة منذ السبت الفارط بدوريات متنقلة يتم تركيزها في محيط كل نقطة قارة على اعتبار وجود مسالك أخرى يتخذها المهربون ملاذا لتهريب المواد	27	Very Long
0	0	0	1	0	0	0	ما حدث اول امس بقاعة افريكا آرت مخجل بكل المقاييس	10	Medium
0	0	0	1	0	0	0	هذا ما يحدث في الذي سجن فيه المصلحون وتمكن فيه الملحدون  فلو أساءت للداشر فلن تنام ليلتها في بيتها ول	20	Very Long
0	0	0	1	0	0	0	هذا الاعتقاد الساذج والمضحك لا يختلف عن الاعتقاد القائل بان الطبيب العام يمكنه القيام بعمليات جراحية	16	Long
0	0	0	1	0	0	0	وأوضح نفس المصدر ان الخلاف تجدد صباح أمس الاثنين عندما استنجد كل طرف بمناصريه من طلبة الكليات الأخرى لتعزيز الصفين وازداد التوتر عندما دخل طلبة من التيار السلفي فضاء الكلية لفرض راياتهم مما أدى الى تبادل للعنف بين الطلبة وتراشق بالحجارة وأعمال فوضى	43	Very Long
0	0	0	1	0	0	0	وقد بدأت الهيئة في وضع الخطوط العريضة للمهرجان حيث من المتوقع أن يكون الافتتاح بعرض فني استعراضي يجمع بين الرقص والموسيقى والمسرح أمام دار الثقافة يليه تكريم لرابطة الكتاب الأحرار	30	Very Long
0	0	0	1	0	0	0	وكان فوكس اتهم الدول الاعضاء في حلف الاطلسي بـ عدم القيام بما يكفي لدعم مهمات الناتو العسكرية ومن ضمنها الحملة في ليبيا	22	Very Long
0	0	0	1	0	0	0	ومن جهة أخرى تعكس صحافة المواطن في شكلها الراقي مفارقة ما	11	Medium
0	0	0	1	0	0	0	روما رويتر أظهرت نتائج رسمية ان رئيس الوزراء الايطالي سلفيو برلسكوني مني بهزيمة ساحقة أمس الاثنين في استفتاءات على الطاقة النووية وخصخصة المياه وحصانة الوزراء من المحاكمة	27	Very Long
0	0	0	1	0	0	0	فالكل من واجبهم استخلاص هذه المعاليم في اجالها دون احتساب أي اعتبارات	12	Medium
0	0	0	1	0	0	0	ويعني ذلك القانون تعديل التشريع القائم والذي كان موضع اعتراض قوي من اسرائيل بدعوى أنه يعرض كبار مسؤوليها لخطر الاعتقال في بريطانيا بتهم ارتكاب جرائم حرب	26	Very Long
0	0	0	1	0	0	0	وأن تكون زوجته مسلمة	4	Very Short
0	0	0	1	0	0	0	مين الملتزم 🤵 🏻 ؟هو ما يدخنماله في الأغاني والأفلام والموسيقى ملتحي محافظ ع صلاة المسجد ماعنده قصات غريبة مين	20	Very Long
0	0	0	1	0	0	0	واضاف ان الحكومة واثقة تماما من اننا سنضمن امن وسلامة الالعاب	11	Medium
0	0	0	1	0	0	0	افضل قمة يصل إليها الانسان ويكسب بها الاحترام هي الصدق    فلهاذا نقول أجرح شخصآ بالصدق لكن لا تسعد أبدآ بالكذب	20	Very Long
0	0	0	1	0	0	0	ولمجابهة السرقات التي مازال عدد من المؤسسات التربوية يتعرض لها كما اكد السيد محمد طن حتى قبل ايام قليلة ماضية فقد تم اتخاذ جملة من الاجراءات منها تجهيز عدد من المؤسسات التربوية بنظام الإنذار وحماية عدد من مخابر الإعلامية بالحديد المشبك	41	Very Long
0	0	0	1	0	0	0	ورأت الوزارة ان اطراف في النزاع في سوريا اصبحوا الان امام احد خيارين هما حوار وطني سلمي او انزلاق باتجاه الحرب الاهلية	22	Very Long
0	0	0	1	0	0	0	أجبت عبر مترجم لست متأكدا من أنهم سيفعلون	8	Short
0	0	0	1	0	0	0	من أجل نفسي وأحبابي ومجتمعي  أنا ملتزم بتطبيق الإجراءات الاحترازية أدعوا الجميع من أجل أخذ الخطوة	16	Long
0	0	0	1	0	0	0	تعد تسربات المياه من أخطر الأمور التي قد تؤدي لانهيار البنايات والمنازل أو خسائر في الديكور والدهانات والأرضيات لهذ	19	Long
0	0	0	1	0	0	0	لاخير في رزق ورى رخاية الراس فقر الجيوب ولا معييشة مذله	11	Medium
0	0	0	1	0	0	0	ووقعت احتكاكات طفيفة بين متظاهرين اسلاميين وآخرين يساريين اثر اصرار الاسلاميين على رفع علم الاردن فقط فيما اصر اليساريون على رفع اعلام أحزابهم الى ان فصل الأمن بينهم ورفعت الاعلام الاردنية فقط	32	Very Long
0	0	0	1	0	0	0	وقال هذا المصدر ان عبد الله السنوسي صهر العقيد معمر القذافي ومساعده السابق قد رصد في اقصى شمال النيجر	19	Long
0	0	0	1	0	0	0	وبعد الدومينيكان زار السلفادور أمس السبت وهي بدورها تؤيد المطلب الفلسطيني	11	Medium
0	0	0	1	0	0	0	دراسة من كيسي السحيجة افلسوا من المواضيع وطبعا الصوره العامة قصة المعلمين ومش قادرين يسحجوا لاسيادهم واحد عطس بإيطا	19	Long
0	0	0	1	0	0	0	هنا بإمكانكم أيها المستثمرون والسياح أن تتعرفوا على شعب أنجز معجزة القرن والواحد والعشرين حيث تمكن من التخلص من أبشع الأنظمة الديكتاتورية بثورة سلمية وفتح طريقا جديدا لعديد الشعوب في العالم	31	Very Long
0	0	0	1	0	0	0	لقد هـزمـنـا من الأصـدقـاء من الأحـبـة الأقرب إلى قـلـوبـنـا ومن كنا نـظـن بـهـم خـيـرا لم تأتي هزائمنا من الأعـداء أبـدا	20	Very Long
0	0	0	1	0	0	0	ميزة المثقف تكمن في امتلاكه لرؤية أكثر وضوحا	8	Short
0	0	0	1	0	0	0	كانوا ألف شخص أو يزيدون ممن تعدون من النساء والرجال جاؤوا من كل فج عميق لتضج بهم شوارع العاصمة وأنهجها وبكل وعي وتحضر قدموا رسالتهم الواضحة حقوق المرأة خط أحمر	30	Very Long
0	0	0	1	0	0	0	هذه قتلهم طيرانكم السعودي بأوامر امريكية واعترف بها متحدثكم المالكي ومن قبل	12	Medium
0	0	0	1	0	0	0	أظهرت التحاليل المخبرية أن عشيرتي خزاعل آلرمضان  سلالتها من الضاربة في القدم بين التقديرين	14	Medium
0	0	0	1	0	0	0	لا أخوة ولا محبة بين المسلمين والكافرين  وإنما ذلك بين المسلمين أنفسهم  وأنه لا اتحاد بين الدينين الإسلامي	18	Long
0	0	0	1	0	0	0	وذكر أنه صدرت تعليمات صارمة إلى كل المؤسسات الاستشفائية بحسن معاملة جرحى الثورة وتقديم مختلف الخدمات الطبية لهم و عدم تكرار أوجه التقصير السابقة مضيفا أن العمل جار من أجل تسريع نقل عدد من الجرحى إلى كل من قطر وتركيا في الأيام القليلة القادمة	44	Very Long
0	0	0	1	0	0	0	النادي الافريقي	2	Very Short
0	0	0	1	0	0	0	تركيبة الدفاع أيمن المثلوثي ـ بلال العيفة ـ عمار الجمل ـ عبد النور ـ كريم حقي	16	Long
0	0	0	1	0	0	0	والله حتى أنا لاحظت ذلك ماشاء الله عليك استاذ عادل العلاقات التركية الامريكية متينة جدا ومن ينظر غير ذلك هو واهم أو مغيب	23	Very Long
0	0	0	1	0	0	0	أكتفي الآن بتنسيقها وتأمل نهارها الأخضر الجميل الذي يفيض بالجواهر والقصائد واللوحات	12	Medium
